,Draft_Yr,Pk,Team,Player,College,Yrs,Games,Minutes Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes per Game,Points per Game,TRB per game,Assits per Game,Win Share,WS_per_game,BPM,VORP
1352,1982,169.0,IND,Donald Reese,Bradley University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,1982,170.0,DET,Brian Nyenhuis,Marquette University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,1982,171.0,POR,Dave Porter,Western Oregon University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,1982,172.0,ATL,James Ratiff,Howard University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,1982,173.0,WSB,Ken Luck,University of Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,1982,174.0,NJN,Otis Jackson,University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,1982,175.0,GSW,Mark King,Florida Southern College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,1982,176.0,HOU,Dan Callandrillo,Seton Hall University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,1982,177.0,PHO,Rick Elrod,Georgetown College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1982,178.0,DEN,Donny Speer,University of Alabama at Birmingham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,1982,179.0,SAS,Chris Faggi,University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,1982,180.0,SEA,Steve Burks,University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,1982,181.0,MIL,Bryan Leonard,University of Illinois at Urbana-Champaign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,1982,182.0,LAL,Micah Blunt,Tulane University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,1982,183.0,PHI,Donald Seals,Jackson State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,1982,184.0,BOS,Ed Spriggs,Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,1982,185.0,CLE,Tony Hafley,University of South Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,1982,186.0,SDC,John Hegwood,University of San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,1982,187.0,UTA,Riley Clarida,Long Island University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,1982,188.0,DAL,Ralph McPherson,University of Texas at Arlington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,1982,189.0,KCK,Jack Moore,University of Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,1982,190.0,NYK,Merle Scott,South Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,1982,191.0,CHI,Skip Dillard,DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,1982,192.0,IND,Mike Scearce,Purdue University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,1982,193.0,DET,Kevin Smith,Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,1982,194.0,ATL,Pierre Bland,Elizabeth City State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,1982,195.0,POR,Mark Dearborn,Saint Joseph's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1982,196.0,WSB,James Terry,Howard University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,1982,197.0,NJN,Gary Johnson,Oral Roberts University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1982,198.0,GSW,Nick Morken,University of Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1982,199.0,PHO,Ken Lyles,University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,1982,200.0,DEN,Dean Sears,"University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,1982,201.0,SAS,Harry O'Brien,St. Mary's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,1982,202.0,MIL,Robert Tate,Idaho State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,1982,203.0,LAL,Tim Byrne,Rutgers University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1982,204.0,PHI,George Melton,Cheyney University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,1982,205.0,BOS,Panayoti Giannakis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,1982,206.0,CLE,Durand Walker,Marion College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,1982,207.0,SDC,Daryl Stovall,Creighton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1982,208.0,UTA,Michael Edwards,University of New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,1982,209.0,DAL,Albert Culton,University of Texas at Arlington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1982,210.0,KCK,Robert Estes,Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1982,211.0,NYK,John Leonard,Manhattan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,1982,212.0,CHI,Tony Britto,Campbell University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,1982,213.0,IND,Craig Summers,University of Wisconsin-Stout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1982,214.0,DET,David Coulthard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,1982,215.0,POR,Grant Taylor,"University of California, Irvine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1982,216.0,ATL,Ronnie McAdoo,Old Dominion University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,1982,217.0,WSB,Donald Sinclair,North Carolina Central University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1982,218.0,NJN,Sean Tuohy,University of Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,1982,219.0,GSW,Randy Whieldon,"University of California, Irvine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,1982,220.0,DEN,Mike Phillips,Niagara University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,1982,221.0,PHO,Dale Wilkinson,Idaho State University,1.0,12.0,45.0,14.0,4.0,2.0,0.25,0.0,0.857,3.8,1.2,0.3,0.2,-0.1,-0.124,-13.4,-0.1
1405,1982,222.0,SAS,Keith White,McMurry University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,1982,223.0,MIL,Bob Coenen,University of Wisconsin-Eau Claire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1982,224.0,PHI,Randy Burkert,Drexel University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,1982,225.0,BOS,Landon Turner,Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,1983,1.0,HOU,Ralph Sampson,University of Virginia,9.0,456.0,13591.0,7039.0,4011.0,1038.0,0.486,0.172,0.661,29.8,15.4,8.8,2.3,20.1,0.071,0.0,6.8
1410,1983,2.0,IND,Steve Stipanovich,University of Missouri,5.0,403.0,12591.0,5323.0,3131.0,938.0,0.484,0.179,0.796,31.2,13.2,7.8,2.3,30.4,0.116,1.1,9.9
1411,1983,3.0,HOU,Rodney McCray,University of Louisville,10.0,768.0,24876.0,9014.0,5087.0,2750.0,0.503,0.26,0.761,32.4,11.7,6.6,3.6,56.0,0.108,1.6,23.0
1412,1983,4.0,SDC,Byron Scott,Arizona State University,14.0,1073.0,30152.0,15097.0,2987.0,2729.0,0.482,0.37,0.833,28.1,14.1,2.8,2.5,75.2,0.12,0.4,18.6
1413,1983,5.0,CHI,Sidney Green,"University of Nevada, Las Vegas",10.0,679.0,13247.0,5080.0,4128.0,635.0,0.454,0.037,0.738,19.5,7.5,6.1,0.9,17.4,0.063,-2.7,-2.5
1414,1983,6.0,GSW,Russell Cross,Purdue University,1.0,45.0,354.0,166.0,82.0,22.0,0.571,0.0,0.418,7.9,3.7,1.8,0.5,0.8,0.106,-1.8,0.0
1415,1983,7.0,UTA,Thurl Bailey,North Carolina State University,12.0,928.0,24873.0,11834.0,4718.0,1298.0,0.473,0.114,0.812,26.8,12.8,5.1,1.4,45.0,0.087,-1.3,4.2
1416,1983,8.0,DET,Antoine Carr,Wichita State University,16.0,987.0,19780.0,9176.0,3384.0,1086.0,0.503,0.13,0.78,20.0,9.3,3.4,1.1,42.1,0.102,-0.6,7.0
1417,1983,9.0,DAL,Dale Ellis,University of Tennessee,17.0,1209.0,34778.0,19004.0,4201.0,1746.0,0.479,0.403,0.784,28.8,15.7,3.5,1.4,84.7,0.117,0.3,20.5
1418,1983,10.0,WSB,Jeff Malone,Mississippi State University,13.0,905.0,29660.0,17231.0,2364.0,2154.0,0.484,0.268,0.871,32.8,19.0,2.6,2.4,54.2,0.088,-2.1,-0.9
1419,1983,11.0,DAL,Derek Harper,University of Illinois at Urbana-Champaign,16.0,1199.0,37786.0,16006.0,2884.0,6577.0,0.463,0.354,0.745,31.5,13.3,2.4,5.5,86.8,0.11,1.2,30.2
1420,1983,12.0,NYK,Darrell Walker,University of Arkansas,10.0,720.0,18601.0,6389.0,3134.0,3276.0,0.435,0.059,0.713,25.8,8.9,4.4,4.6,27.4,0.071,1.0,14.2
1421,1983,13.0,KCK,Ennis Whatley,University of Alabama,10.0,385.0,7108.0,2150.0,679.0,1754.0,0.468,0.097,0.755,18.5,5.6,1.8,4.6,9.6,0.065,-2.5,-0.8
1422,1983,14.0,POR,Clyde Drexler,University of Houston,15.0,1086.0,37537.0,22195.0,6677.0,6125.0,0.472,0.318,0.788,34.6,20.4,6.1,5.6,135.6,0.173,6.0,75.6
1423,1983,15.0,DEN,Howard Carter,Louisiana State University,2.0,66.0,754.0,351.0,89.0,75.0,0.44,0.227,0.774,11.4,5.3,1.3,1.1,0.0,-0.002,-5.6,-0.7
1424,1983,16.0,SEA,Jon Sundvold,University of Missouri,9.0,502.0,8811.0,3886.0,554.0,1469.0,0.452,0.392,0.849,17.6,7.7,1.1,2.9,8.9,0.048,-4.8,-6.2
1425,1983,17.0,PHI,Leo Rautins,Syracuse University,2.0,32.0,208.0,48.0,35.0,32.0,0.35,0.0,0.6,6.5,1.5,1.1,1.0,-0.1,-0.03,-5.3,-0.2
1426,1983,18.0,MIL,Randy Breuer,University of Minnesota,11.0,681.0,12499.0,4599.0,2986.0,616.0,0.467,0.0,0.628,18.4,6.8,4.4,0.9,20.9,0.08,-1.2,2.5
1427,1983,19.0,SAS,John Paxson,University of Notre Dame,11.0,772.0,17257.0,5560.0,906.0,2758.0,0.499,0.355,0.804,22.4,7.2,1.2,3.6,36.3,0.101,-2.6,-2.7
1428,1983,20.0,CLE,Roy Hinson,Rutgers University,8.0,507.0,15543.0,7206.0,3452.0,495.0,0.499,0.0,0.741,30.7,14.2,6.8,1.0,30.2,0.093,-0.9,4.3
1429,1983,21.0,BOS,Greg Kite,Brigham Young University,12.0,680.0,10080.0,1717.0,2607.0,345.0,0.438,0.167,0.486,14.8,2.5,3.8,0.5,5.6,0.027,-3.1,-2.8
1430,1983,22.0,WSB,Randy Wittman,Indiana University,9.0,543.0,11594.0,4034.0,760.0,1201.0,0.501,0.321,0.753,21.4,7.4,1.4,2.2,17.2,0.071,-1.7,0.8
1431,1983,23.0,IND,Mitchell Wiggins,Florida State University,6.0,389.0,8105.0,3877.0,1235.0,609.0,0.46,0.192,0.755,20.8,10.0,3.2,1.6,15.2,0.09,-0.8,2.5
1432,1983,24.0,CLE,Stewart Granger,Villanova University,3.0,80.0,996.0,316.0,78.0,173.0,0.414,0.235,0.742,12.5,4.0,1.0,2.2,-0.1,-0.005,-6.0,-1.0
1433,1983,25.0,CHI,Sidney Lowe,North Carolina State University,4.0,193.0,3422.0,562.0,335.0,749.0,0.367,0.133,0.764,17.7,2.9,1.7,3.9,3.9,0.055,-3.7,-1.4
1434,1983,26.0,IND,Leroy Combs,Oklahoma State University,1.0,48.0,446.0,218.0,56.0,38.0,0.497,0.0,0.615,9.3,4.5,1.2,0.8,0.4,0.041,-3.3,-0.1
1435,1983,27.0,CLE,John Garris,Boston College,1.0,33.0,267.0,131.0,77.0,10.0,0.51,0.0,0.794,8.1,4.0,2.3,0.3,0.9,0.166,-0.6,0.1
1436,1983,28.0,PHO,Rod Foster,"University of California, Los Angeles",3.0,207.0,3446.0,1562.0,258.0,479.0,0.44,0.298,0.768,16.6,7.5,1.2,2.3,2.2,0.031,-4.1,-1.8
1437,1983,29.0,CHI,Larry Micheaux,University of Houston,2.0,96.0,897.0,330.0,256.0,49.0,0.567,0.0,0.61,9.3,3.4,2.7,0.5,2.5,0.134,0.9,0.7
1438,1983,30.0,DAL,Mark West,Old Dominion University,17.0,1090.0,20213.0,6259.0,5347.0,428.0,0.58,0.0,0.568,18.5,5.7,4.9,0.4,41.9,0.1,-0.9,5.6
1439,1983,31.0,ATL,Doc Rivers,Marquette University,13.0,864.0,23567.0,9377.0,2625.0,4889.0,0.444,0.328,0.784,27.3,10.9,3.0,5.7,68.2,0.139,3.1,30.3
1440,1983,32.0,WSB,Michael Britt,University of the District of Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1983,33.0,DAL,Dirk Minniefield,University of Kentucky,3.0,222.0,3801.0,1187.0,367.0,845.0,0.47,0.272,0.739,17.1,5.3,1.7,3.8,4.1,0.052,-2.6,-0.6
1442,1983,34.0,WSB,Guy Williams,Washington State University,2.0,26.0,144.0,68.0,33.0,9.0,0.456,0.25,0.455,5.5,2.6,1.3,0.3,0.2,0.055,-3.1,0.0
1443,1983,35.0,SAS,Darrell Lockhart,Auburn University,1.0,2.0,14.0,4.0,3.0,0.0,1.0,0.0,0.0,7.0,2.0,1.5,0.0,0.0,-0.048,-10.7,0.0
1444,1983,36.0,SEA,Scooter McCray,University of Louisville,3.0,77.0,892.0,224.0,190.0,74.0,0.423,0.0,0.611,11.6,2.9,2.5,1.0,0.4,0.023,-3.3,-0.3
1445,1983,37.0,DEN,David Russell,St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1983,38.0,KCK,Chris McNealy,San Jose State University,3.0,108.0,1864.0,466.0,494.0,110.0,0.456,0.0,0.658,17.3,4.3,4.6,1.0,2.6,0.066,-0.7,0.6
1447,1983,39.0,POR,Granville Waiters,Ohio State University,5.0,249.0,2547.0,606.0,540.0,121.0,0.458,0.0,0.559,10.2,2.4,2.2,0.5,1.9,0.036,-3.0,-0.6
1448,1983,40.0,IND,Jim Thomas,Indiana University,4.0,161.0,3361.0,1355.0,418.0,377.0,0.471,0.17,0.763,20.9,8.4,2.6,2.3,4.9,0.071,-1.6,0.3
1449,1983,41.0,MIL,Ted Kitchel,Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1983,42.0,MIL,Mike Davis,University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1983,43.0,GSW,Pace Mannion,University of Utah,6.0,216.0,2125.0,660.0,259.0,231.0,0.413,0.203,0.663,9.8,3.1,1.2,1.1,1.7,0.038,-2.9,-0.5
1452,1983,44.0,NJN,Horace Owens,University of Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1983,45.0,PHO,Paul Williams,Arizona State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,1983,46.0,SAS,Kevin Williams,St. John's University,5.0,260.0,2947.0,1268.0,356.0,319.0,0.435,0.077,0.805,11.3,4.9,1.4,1.2,2.6,0.042,-2.8,-0.6
1455,1983,47.0,PHI,Ken Lyons,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,1983,48.0,HOU,Craig Ehlo,Washington State University,14.0,873.0,21071.0,7492.0,3139.0,2456.0,0.453,0.369,0.689,24.1,8.6,3.6,2.8,41.2,0.094,1.2,16.8
1457,1983,49.0,IND,Greg Jones,West Virginia University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,1983,50.0,CLE,Paul Thompson,Tulane University,3.0,154.0,3105.0,1374.0,533.0,224.0,0.432,0.21,0.792,20.2,8.9,3.5,1.5,4.9,0.076,-0.4,1.2
1459,1983,51.0,PHO,Derek Whittenburg,North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,1983,52.0,BOS,Winfred King,East Tennessee State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,1983,53.0,GSW,Mike Holton,"University of California, Los Angeles",6.0,325.0,5836.0,2016.0,459.0,977.0,0.441,0.257,0.807,18.0,6.2,1.4,3.0,4.8,0.039,-3.9,-2.8
1462,1983,54.0,UTA,Bob Hansen,University of Iowa,9.0,575.0,11104.0,3952.0,1282.0,947.0,0.468,0.323,0.662,19.3,6.9,2.2,1.6,15.4,0.066,-1.3,1.9
1463,1983,55.0,DET,Erich Santifer,Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1983,56.0,CLE,Larry Anderson,"University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1983,57.0,WSB,Darren Daye,"University of California, Los Angeles",5.0,328.0,5208.0,2225.0,844.0,672.0,0.491,0.118,0.681,15.9,6.8,2.6,2.0,9.3,0.086,-0.8,1.6
1466,1983,58.0,ATL,John Pinone,Villanova University,1.0,7.0,65.0,20.0,10.0,3.0,0.538,0.0,0.6,9.3,2.9,1.4,0.4,0.1,0.04,-4.9,0.0
1467,1983,59.0,NJN,Bruce Kuczenski,University of Connecticut,1.0,15.0,119.0,28.0,23.0,8.0,0.27,0.0,0.667,7.9,1.9,1.5,0.5,-0.4,-0.152,-11.6,-0.3
1468,1983,60.0,KCK,Steve Harriel,Washington State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,1983,61.0,DEN,David Little,University of Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1983,62.0,POR,Tom Piotrowski,La Salle University,1.0,18.0,78.0,30.0,16.0,5.0,0.462,0.0,1.0,4.3,1.7,0.9,0.3,0.1,0.07,-4.0,0.0
1471,1983,63.0,SEA,Frank Burnell,Stetson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1983,64.0,PHI,Claude Riley,Texas A&M University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,1983,65.0,MIL,Billy Goodwin,St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1983,66.0,CLE,Les Craft,Kansas State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1983,67.0,CLE,Derrick Hord,University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,1983,68.0,BOS,Craig Robinson,University of Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,1983,69.0,LAL,Orlando Phillips,Pepperdine University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,1983,70.0,PHI,Dan Ruland,James Madison University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,1983,71.0,HOU,Darrell Browder,Texas Christian University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,1983,72.0,IND,Terry Fair,University of Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1983,73.0,CLE,Dwight Jones,University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,1983,74.0,PHI,Kalpatrick Wells,Mississippi State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1983,75.0,CHI,Ron Crevier,Boston College,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.3,0.0,-0.1,-0.795,-37.4,0.0
1484,1983,76.0,UTA,Doug Arnold,Texas Christian University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,1983,77.0,GSW,Peter Thibeaux,Saint Mary's College of California,2.0,93.0,992.0,462.0,144.0,45.0,0.453,0.286,0.626,10.7,5.0,1.5,0.5,0.1,0.005,-5.4,-0.9
1486,1983,78.0,DET,Steve Bouchie,Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,1983,79.0,DAL,Johnny Martin,Northwestern State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,1983,80.0,WSB,Dan Gay,University of Louisiana at Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,1983,81.0,ATL,Harry Kelley,Texas Southern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1983,82.0,NYK,Mark Jones,St. Bonaventure University,1.0,6.0,16.0,7.0,2.0,5.0,0.5,0.0,0.5,2.7,1.2,0.3,0.8,0.0,0.07,-2.5,0.0
1491,1983,83.0,DEN,York Gross,"University of California, Santa Barbara",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
