,Player,All_NBA,All-Star,Draft_Yr,Pk,Team,College,Yrs,Games,Minutes Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes per Game,Points per Game,TRB per game,Assits per Game,Win Share,WS_per_game,BPM,VORP,Executive,Tenure
2153,Dale Roberts,0.0,0.0,1984.0,181.0,DET,Appalachian State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack McCloskey,4556 days 00:00:00.000000000
2154,Ben Tower,0.0,0.0,1984.0,203.0,DET,Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack McCloskey,4556 days 00:00:00.000000000
2155,Dan Pelekoudas,0.0,0.0,1984.0,225.0,DET,University of Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack McCloskey,4556 days 00:00:00.000000000
2156,Kenny Fields,0.0,0.0,1984.0,21.0,MIL,"University of California, Los Angeles",4.0,184.0,2692.0,1140.0,464.0,188.0,0.474,0.188,0.733,14.6,6.2,2.5,1.0,4.2,0.074,-2.1,-0.1,Don Nelson,3694 days 00:00:00.000000000
2157,Vernon Delancy,0.0,0.0,1984.0,67.0,MIL,University of Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2158,Ernie Floyd,0.0,0.0,1984.0,113.0,MIL,College of the Holy Cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2159,McKinley Singleton,0.0,0.0,1984.0,120.0,MIL,University of Alabama at Birmingham,1.0,2.0,10.0,4.0,0.0,1.0,0.667,0.0,0.0,5.0,2.0,0.0,0.5,0.0,0.131,-7.3,0.0,Don Nelson,3694 days 00:00:00.000000000
2160,Mike Reddick,0.0,0.0,1984.0,136.0,MIL,Stetson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2161,Tony William,0.0,0.0,1984.0,159.0,MIL,Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2162,Brad Jergenson,0.0,0.0,1984.0,182.0,MIL,University of South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2163,Edwin Green,0.0,0.0,1984.0,204.0,MIL,University of Massachusetts Amherst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2164,Mike Toomer,0.0,0.0,1984.0,226.0,MIL,Florida Agricultural and Mechanical University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don Nelson,3694 days 00:00:00.000000000
2165,Earl Jones,0.0,0.0,1984.0,23.0,LAL,University of the District of Columbia,2.0,14.0,50.0,13.0,10.0,4.0,0.385,0.0,0.75,3.6,0.9,0.7,0.3,-0.1,-0.09,-8.1,-0.1,Jerry West,6619 days 00:00:00.000000000
2166,George Singleton,0.0,0.0,1984.0,69.0,LAL,Furman University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry West,6619 days 00:00:00.000000000
2167,John Revelli,0.0,0.0,1984.0,92.0,LAL,Stanford University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry West,6619 days 00:00:00.000000000
2168,Lance Berwald,0.0,0.0,1984.0,115.0,LAL,North Dakota State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry West,6619 days 00:00:00.000000000
2169,Keith Jones,0.0,0.0,1984.0,138.0,LAL,Stanford University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry West,6619 days 00:00:00.000000000
2170,Richard Haenisch,0.0,0.0,1984.0,161.0,LAL,Chaminade University of Honolulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry West,6619 days 00:00:00.000000000
2171,Michael Young,0.0,0.0,1984.0,24.0,BOS,University of Houston,3.0,49.0,472.0,223.0,88.0,24.0,0.465,0.296,0.711,9.6,4.6,1.8,0.5,1.1,0.11,-1.4,0.1,Red Auerbach,12493 days 00:00:00.000000000
2172,Ronnie Williams,0.0,0.0,1984.0,47.0,BOS,University of Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2173,Rick Carlisle,0.0,0.0,1984.0,70.0,BOS,University of Virginia,5.0,188.0,1461.0,422.0,141.0,201.0,0.422,0.229,0.775,7.8,2.2,0.8,1.1,0.5,0.015,-5.2,-1.2,Red Auerbach,12493 days 00:00:00.000000000
2174,Kevin Mullin,0.0,0.0,1984.0,93.0,BOS,Princeton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2175,Todd Orlando,0.0,0.0,1984.0,116.0,BOS,Bentley College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2176,Steve Carfino,0.0,0.0,1984.0,139.0,BOS,University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2177,Mark Van Valkenburg,0.0,0.0,1984.0,162.0,BOS,Framingham State College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2178,Champ Godboldt,0.0,0.0,1984.0,184.0,BOS,College of the Holy Cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2179,Joe Dixon,0.0,0.0,1984.0,206.0,BOS,Merrimack College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2180,Dan Trant,0.0,0.0,1984.0,228.0,BOS,Clark University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Auerbach,12493 days 00:00:00.000000000
2181,Cory Blackwell,0.0,0.0,1984.0,28.0,OKC,University of Wisconsin,1.0,60.0,551.0,202.0,96.0,26.0,0.367,0.0,0.509,9.2,3.4,1.6,0.4,-0.9,-0.081,-8.4,-0.9,Les Habegger,714 days 00:00:00.000000000
2182,Danny Young,0.0,0.0,1984.0,39.0,OKC,Wake Forest University,10.0,574.0,9536.0,2622.0,709.0,1674.0,0.437,0.327,0.835,16.6,4.6,1.2,2.9,20.2,0.101,-1.3,1.7,Les Habegger,714 days 00:00:00.000000000
2183,Terry Williams,0.0,0.0,1984.0,52.0,OKC,University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2184,Jeff Jenkins,0.0,0.0,1984.0,83.0,OKC,Xavier University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2185,Eli Pasquale,0.0,0.0,1984.0,106.0,OKC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2186,Graylin Warner,0.0,0.0,1984.0,129.0,OKC,University of Louisiana at Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2187,Gary Gatewood,0.0,0.0,1984.0,152.0,OKC,University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2188,Jerry McMillan,0.0,0.0,1984.0,175.0,OKC,DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2189,Mike Williams,0.0,0.0,1984.0,197.0,OKC,Idaho State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2190,Greg Brandon,0.0,0.0,1984.0,219.0,OKC,Creighton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Habegger,714 days 00:00:00.000000000
2191,Steve Burtt,0.0,0.0,1984.0,30.0,GSW,Iona College,4.0,101.0,1121.0,584.0,92.0,123.0,0.426,0.143,0.695,11.1,5.8,0.9,1.2,0.0,0.0,-6.0,-1.1,Al Attles,3641 days 00:00:00.000000000
2192,Jay Murphy,0.0,0.0,1984.0,31.0,GSW,Boston College,4.0,67.0,436.0,160.0,111.0,13.0,0.332,0.0,0.607,6.5,2.4,1.7,0.2,-0.5,-0.052,-10.2,-0.9,Al Attles,3641 days 00:00:00.000000000
2193,Othell Wilson,0.0,0.0,1984.0,35.0,GSW,University of Virginia,2.0,127.0,2049.0,535.0,212.0,424.0,0.454,0.176,0.746,16.1,4.2,1.7,3.3,1.4,0.032,-3.0,-0.5,Al Attles,3641 days 00:00:00.000000000
2194,Gary Plummer,0.0,0.0,1984.0,45.0,GSW,Boston University,2.0,126.0,1439.0,531.0,307.0,66.0,0.43,0.143,0.717,11.4,4.2,2.4,0.5,0.2,0.006,-6.1,-1.5,Al Attles,3641 days 00:00:00.000000000
2195,Lewis Jackson,0.0,0.0,1984.0,55.0,GSW,Alabama State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2196,Steve Bartek,0.0,0.0,1984.0,101.0,GSW,Doane College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2197,Scott McCollum,0.0,0.0,1984.0,110.0,GSW,Pepperdine University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2198,Tony Martin,0.0,0.0,1984.0,123.0,GSW,University of Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2199,Cliff Higgins,0.0,0.0,1984.0,147.0,GSW,"California State University, Northridge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2200,Paul Brozovich,0.0,0.0,1984.0,169.0,GSW,"University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2201,Mitch Arnold,0.0,0.0,1984.0,192.0,GSW,"California State University, Fresno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2202,Tim Bell,0.0,0.0,1984.0,213.0,GSW,"University of California, Riverside",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2203,Willie White,0.0,0.0,1984.0,42.0,DEN,University of Tennessee at Chattanooga,2.0,82.0,577.0,302.0,80.0,82.0,0.432,0.313,0.741,7.0,3.7,1.0,1.0,0.3,0.028,-4.1,-0.3,Vince Boryla,1268 days 00:00:00.000000000
2204,Karl Tilleman,0.0,0.0,1984.0,79.0,DEN,University of Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2205,Prince Bridges,0.0,0.0,1984.0,103.0,DEN,University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2206,Willie Burton,0.0,0.0,1984.0,125.0,DEN,University of Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2207,Mark Simpson,0.0,0.0,1984.0,149.0,DEN,Cawtaba College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2208,Bill Wendlandt,0.0,0.0,1984.0,171.0,DEN,University of Texas at Austin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2209,Cecil Exum,0.0,0.0,1984.0,194.0,DEN,University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2210,Dexter Bailey,0.0,0.0,1984.0,215.0,DEN,Xavier University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vince Boryla,1268 days 00:00:00.000000000
2211,Terry Williams,0.0,0.0,1987.0,105.0,GSW,Southern Methodist University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack McMahon,559 days 00:00:00.000000000
2212,Tellis Frank,0.0,0.0,1987.0,14.0,GSW,Western Kentucky University,5.0,264.0,4703.0,1710.0,1022.0,276.0,0.439,0.0,0.741,17.8,6.5,3.9,1.0,4.0,0.041,-3.0,-1.2,Jack McMahon,559 days 00:00:00.000000000
2213,Darryl Johnson,0.0,0.0,1987.0,58.0,GSW,Michigan State University,1.0,11.0,28.0,12.0,2.0,1.0,0.417,0.0,1.0,2.5,1.1,0.2,0.1,0.0,0.01,-10.1,-0.1,Jack McMahon,559 days 00:00:00.000000000
2214,Benny Bolton,0.0,0.0,1987.0,83.0,GSW,North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack McMahon,559 days 00:00:00.000000000
2215,Sarunas Marciulionis,0.0,0.0,1987.0,127.0,GSW,0,7.0,363.0,8123.0,4631.0,819.0,807.0,0.505,0.369,0.768,22.4,12.8,2.3,2.2,20.0,0.118,-0.2,3.7,Jack McMahon,559 days 00:00:00.000000000
2216,Ronnie Leggette,0.0,0.0,1987.0,152.0,GSW,West Virginia State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack McMahon,559 days 00:00:00.000000000
2217,Curtis Green,0.0,0.0,1984.0,64.0,NYK,University of Southern Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dave DeBusschere,1324 days 00:00:00.000000000
2218,Bob Thornton,0.0,0.0,1984.0,87.0,NYK,"University of California, Irvine",8.0,283.0,3386.0,844.0,712.0,99.0,0.444,0.222,0.558,12.0,3.0,2.5,0.3,1.3,0.018,-4.8,-2.4,Dave DeBusschere,1324 days 00:00:00.000000000
2219,Eddie Lee Wilkins,0.0,0.0,1984.0,133.0,NYK,Gardner-Webb University,6.0,322.0,3787.0,1534.0,1002.0,62.0,0.47,0.0,0.564,11.8,4.8,3.1,0.2,2.5,0.032,-6.8,-4.6,Dave DeBusschere,1324 days 00:00:00.000000000
2220,Ken Bannister,0.0,0.0,1984.0,156.0,NYK,Saint Augustine's College,5.0,253.0,3867.0,1501.0,893.0,111.0,0.488,0.0,0.492,15.3,5.9,3.5,0.4,0.6,0.007,-5.5,-3.4,Dave DeBusschere,1324 days 00:00:00.000000000
2221,Ricky Tunstall,0.0,0.0,1984.0,179.0,NYK,Youngstown State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dave DeBusschere,1324 days 00:00:00.000000000
2222,Marc Marotta,0.0,0.0,1984.0,201.0,NYK,Marquette University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dave DeBusschere,1324 days 00:00:00.000000000
2223,Mike Henderson,0.0,0.0,1984.0,223.0,NYK,"Long Island University, C.W. Post Campus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dave DeBusschere,1324 days 00:00:00.000000000
2224,Willie Burton,0.0,0.0,1990.0,9.0,MIA,University of Minnesota,8.0,316.0,6666.0,3243.0,932.0,393.0,0.424,0.345,0.786,21.1,10.3,2.9,1.2,9.1,0.065,-2.8,-1.4,Lewis Schaffel,2966 days 00:00:00.000000000
2225,Dave Jamerson,0.0,0.0,1990.0,15.0,MIA,Ohio University,3.0,90.0,594.0,306.0,77.0,61.0,0.392,0.277,0.86,6.6,3.4,0.9,0.7,0.2,0.018,-5.2,-0.5,Lewis Schaffel,2966 days 00:00:00.000000000
2226,Carl Herrera,0.0,0.0,1990.0,30.0,MIA,University of Houston,8.0,465.0,8042.0,2481.0,1690.0,261.0,0.476,0.143,0.643,17.3,5.3,3.6,0.6,9.0,0.054,-3.3,-2.6,Lewis Schaffel,2966 days 00:00:00.000000000
2227,Mike Williams,0.0,0.0,1986.0,51.0,GSW,Bradley University,1.0,21.0,102.0,15.0,23.0,2.0,0.333,0.0,0.5,4.9,0.7,1.1,0.1,0.0,0.012,-5.9,-0.1,Al Attles,3641 days 00:00:00.000000000
2228,Bobby Lee Hurt,0.0,0.0,1986.0,121.0,GSW,University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2229,Chris Washburn,0.0,0.0,1986.0,3.0,GSW,North Carolina State University,2.0,72.0,645.0,222.0,176.0,22.0,0.412,0.0,0.439,9.0,3.1,2.4,0.3,-0.6,-0.046,-7.9,-1.0,Al Attles,3641 days 00:00:00.000000000
2230,Wendell Alexis,0.0,0.0,1986.0,59.0,GSW,Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2231,Dan Bingenheimer,0.0,0.0,1986.0,75.0,GSW,University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2232,Clinton Smith,0.0,0.0,1986.0,97.0,GSW,Cleveland State University,2.0,46.0,386.0,134.0,60.0,49.0,0.43,0.0,0.714,8.4,2.9,1.3,1.1,0.3,0.035,-3.0,-0.1,Al Attles,3641 days 00:00:00.000000000
2233,Steve Kenilvort,0.0,0.0,1986.0,143.0,GSW,Santa Clara University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al Attles,3641 days 00:00:00.000000000
2234,Benoit Benjamin,0.0,0.0,1985.0,3.0,LAC,Creighton University,15.0,807.0,21911.0,9223.0,6063.0,1070.0,0.497,0.048,0.721,27.2,11.4,7.5,1.3,32.7,0.072,-1.3,4.0,Carl Scheer,636 days 00:00:00.000000000
2235,Anicet Lavodrama,0.0,0.0,1985.0,52.0,LAC,Houston Baptist University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl Scheer,636 days 00:00:00.000000000
2236,Jim Deines,0.0,0.0,1985.0,74.0,LAC,Arizona State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl Scheer,636 days 00:00:00.000000000
2237,Wayne Carlander,0.0,0.0,1985.0,99.0,LAC,University of Southern California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl Scheer,636 days 00:00:00.000000000
2238,Malcolm Thomas,0.0,0.0,1985.0,121.0,LAC,University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl Scheer,636 days 00:00:00.000000000
2239,Gary Maloncon,0.0,0.0,1985.0,143.0,LAC,"University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl Scheer,636 days 00:00:00.000000000
2240,Xavier McDaniel,0.0,0.0,1985.0,4.0,OKC,Wichita State University,12.0,870.0,25201.0,13606.0,5313.0,1775.0,0.485,0.261,0.718,29.0,15.6,6.1,2.0,47.8,0.091,0.1,13.4,Lenny Wilkens,398 days 00:00:00.000000000
2241,Rolando Lamb,0.0,0.0,1985.0,53.0,OKC,Virginia Commonwealth University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenny Wilkens,398 days 00:00:00.000000000
2242,Alex Stivrins,0.0,0.0,1985.0,75.0,OKC,University of Colorado,2.0,22.0,90.0,44.0,22.0,4.0,0.465,0.0,0.5,4.1,2.0,1.0,0.2,-0.1,-0.043,-8.9,-0.2,Lenny Wilkens,398 days 00:00:00.000000000
2243,Lou Stefanovic,0.0,0.0,1985.0,97.0,OKC,Illinois State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenny Wilkens,398 days 00:00:00.000000000
2244,Earl Walker,0.0,0.0,1985.0,122.0,OKC,Mercer University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenny Wilkens,398 days 00:00:00.000000000
2245,Michael Phelps,0.0,0.0,1985.0,144.0,OKC,Alcorn State University,3.0,132.0,1372.0,470.0,141.0,138.0,0.416,0.091,0.639,10.4,3.6,1.1,1.0,0.3,0.012,-4.4,-0.8,Lenny Wilkens,398 days 00:00:00.000000000
2246,Jon Koncak,0.0,0.0,1985.0,5.0,ATL,Southern Methodist University,11.0,784.0,16409.0,3520.0,3856.0,785.0,0.47,0.226,0.597,20.9,4.5,4.9,1.0,29.2,0.085,-0.1,8.0,Stan Kasten,3740 days 00:00:00.000000000
2247,Lorenzo Charles,0.0,0.0,1985.0,41.0,ATL,North Carolina State University,1.0,36.0,273.0,122.0,39.0,8.0,0.557,0.0,0.667,7.6,3.4,1.1,0.2,0.5,0.086,-3.6,-0.1,Stan Kasten,3740 days 00:00:00.000000000
2248,Sedric Toney,0.0,0.0,1985.0,59.0,ATL,University of Dayton,5.0,112.0,1410.0,409.0,98.0,235.0,0.365,0.341,0.781,12.6,3.7,0.9,2.1,0.0,0.0,-6.1,-1.5,Stan Kasten,3740 days 00:00:00.000000000
2249,Arvydas Sabonis,0.0,0.0,1985.0,77.0,ATL,0,7.0,470.0,11375.0,5629.0,3436.0,964.0,0.5,0.328,0.786,24.2,12.0,7.3,2.1,47.3,0.2,3.8,16.6,Stan Kasten,3740 days 00:00:00.000000000
2250,John Battle,0.0,0.0,1985.0,84.0,ATL,Rutgers University,10.0,612.0,10910.0,5338.0,824.0,1257.0,0.464,0.273,0.793,17.8,8.7,1.3,2.1,17.9,0.079,-3.2,-3.3,Stan Kasten,3740 days 00:00:00.000000000
2251,Larry Hampton,0.0,0.0,1985.0,100.0,ATL,Hampton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
2252,Tony Duckett,0.0,0.0,1985.0,123.0,ATL,Lafayette College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
2253,Bob Ferry,0.0,0.0,1985.0,146.0,ATL,Harvard University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
2254,Charles Oakley,0.0,0.0,1985.0,9.0,CLE,Virginia Union University,19.0,1282.0,40280.0,12417.0,12205.0,3217.0,0.471,0.253,0.761,31.4,9.7,9.5,2.5,89.7,0.107,1.5,35.3,Harry Weltman,1279 days 00:00:00.000000000
2255,Calvin Duncan,0.0,0.0,1985.0,30.0,CLE,Virginia Commonwealth University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Weltman,1279 days 00:00:00.000000000
2256,Hot Rod Williams,0.0,0.0,1985.0,45.0,CLE,Tulane University,13.0,887.0,26327.0,9784.0,5998.0,1592.0,0.48,0.105,0.726,29.7,11.0,6.8,1.8,70.5,0.129,1.8,25.1,Harry Weltman,1279 days 00:00:00.000000000
2257,Herb Johnson,0.0,0.0,1985.0,55.0,CLE,University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Weltman,1279 days 00:00:00.000000000
